gene_name	log2FC
OR4K15	2.50877729840235
COMMD5	1.04756647055053
UGT2B4	1.56419923658926
UGT1A6	1.72813353362234
NMUR1	-2.92877683832439
ESCO2	2.43346721293165
TACR1	-2.46835331049262
BOLA2B	1.93856381746986
HTR1E	3.68205796268996
S1PR1	-2.05410439647641
SCG2	1.86817718604219
MINAR1	1.04862663150216
GRM5	1.11843855611975
WFDC13	2.284726223109
FRMPD2	-1.32802776730971
NPNT	1.95080705886038
KRT74	-1.63522738942428
DEGS2	2.5349706854812
CERS6	1.07824143029554
KRT73	1.88216942781322
DTYMK	1.07808858480048
CCL11	4.13722187877105
GTSF1	1.46440821095817
KLF11	-1.23918209517655
FEN1	1.61519058298985
ONECUT1	1.42279987766973
RNF187	1.00069115099093
MTBP	1.07449654188594
SCAND1	1.25365818541279
ADRB2	-2.77363775108896
SLN	1.19852188507281
MBOAT2	1.45501796320304
ZNF239	1.2230517896482
DPYD	-1.18256681380634
LRP8	1.64862766275575
ISG20	1.19736456403403
KCNG3	2.81304860306071
TXNDC2	1.20126660291232
FSTL5	1.92864543004384
KCNS1	-1.09564313820759
ZPLD1	2.46527338319512
MRPL13	1.2098297054675
KRTAP1-1	-1.14137693065192
ATOH8	-3.26836826220437
REEP4	1.39858654077093
GBX2	4.62843785278728
MTCL1	1.49167330301951
ETV5	-1.00942914821592
LRG1	2.06065616561309
TMEM37	-3.02576571929269
OTP	2.91920306454431
FOXD4L1	1.92639163038567
ROBO4	-1.90817074907109
CXCL10	3.5954050923838
CXCL11	3.72857773188112
PTGER3	-1.41325348100087
LRRC45	1.5290413047946
CENPX	1.47273187730452
LRRC8E	1.00840001192155
CDCA7	1.39484650324741
ASPSCR1	1.14333415924936
RCAN2	-1.17642910132047
RNF150	-2.60339095145662
TLN2	-1.91619936177489
RAC3	1.37298722091082
NTSR2	1.05491078367063
PAH	2.07644030873902
C7orf33	2.17053318256626
IGF1	-2.42074087239401
SOSTDC1	-1.51971855157692
SPRR1B	1.31829479705902
MYOZ2	-1.93913137883276
CACNG5	1.75108192975555
SYNPO2	-2.54551783424413
INSM2	1.10478720207611
GIMAP1	-1.35828770121895
GIMAP8	-1.87777986649084
ANTXR2	-1.77281387058075
SLCO1A2	-1.96397499943405
PARM1	-1.13062929072753
RASSF6	-1.12566303370107
CDKL2	-1.04458226385087
MAB21L4	3.79840620157398
ACSM1	-1.52943953992037
CCDC8	-1.70689760247071
ZBBX	2.86258835464117
CAVIN4	1.01831383288673
MCRIP2	1.615456590936
SYNPO	-1.95517444192326
NAT1	3.25361217425289
CYTL1	-1.35569949006409
RXFP1	1.46892014294126
AIFM2	-1.78399633304971
ZWILCH	1.11849284997612
SLC16A11	-1.0973100550403
MRPS12	1.26249663795165
CHST1	1.98002111901796
DIRC1	1.24108183193074
CCNE2	2.72693298704712
DSG4	-1.50996749683476
CFL1	1.00057595971643
CRYBG2	3.32749658571021
PDE7B	-1.42986199804115
BRSK2	2.96689328447158
CRB3	1.59944323730753
PPM1E	2.29075575453968
MSRB3	-1.75850802906851
GOLT1A	1.59331915033048
PROP1	1.50602817694431
AOC3	-4.02251592070121
LRRN3	-2.05015908345815
STOX2	-1.37035298385047
SNTG2	-1.90052821860553
APOBEC4	3.58637112589116
ABCD2	-4.14404563724367
ISX	2.22248915575796
SEZ6L2	1.54547979557182
NPFFR2	1.38979595709514
ASPHD1	1.76896584023336
RHOD	1.17905469357245
ADCK5	1.36152650491102
LEP	-6.14582821413079
MYEOV	-1.72641913564822
C11orf86	2.72746653133016
PTPN7	1.28302720409846
PTMS	1.07464529163011
MRGPRF	-2.00630750538217
CRTAC1	-1.3786625724368
GRB7	1.4607721628887
NRIP3	1.11091920273441
P2RY14	-1.80005042366286
SCUBE2	1.10778926587066
PPM1J	1.83342972724898
PPP1R14B	1.57070384132627
BRSK1	1.1561144956242
CD3EAP	1.09139543706846
GRIK1	-1.18372068438979
NWD2	-3.59024527355542
MZT2A	1.23235917213601
HADH	-1.33130585029308
OLR1	2.2161895892791
LIME1	1.54072482621254
LRFN4	1.33174987885784
KRT2	2.39467133637211
TMEM255A	-2.24598262753328
RIC3	-1.51597840180423
RND1	1.4551930008012
KLHL3	-1.19217011295556
HSPA6	1.54204943477646
TRIM59	1.84457383266207
ABLIM3	-1.52729125676862
ADCY5	-1.24395328296874
TIGD3	2.07583509342798
CD36	-4.20274606925588
ATP2A3	1.59827010871181
ACO1	-2.04638891865683
DSEL	-1.02450628667222
SNCB	2.22843721538798
LGI4	-2.39942438191178
ATP8B3	1.09372245637593
ZCCHC12	-1.17887668122516
CHRNA9	5.24776539234512
INSM1	4.5938150778506
VANGL1	1.0016231184234
DPP10	1.21890541034756
CPED1	-2.9017543725587
AGR3	2.34368372174343
HHATL	-2.9185218187714
CCDC74B	1.60128580448106
CBY2	2.46415313041757
TERT	2.87641665937581
ZNHIT2	1.19697664115082
NEFH	1.77852248731783
ADCY4	-1.75340487181594
HAP1	-1.14759711483927
RASGRP1	1.54998535696369
CD34	-2.14226601641877
MYO1H	-1.49182279387004
IQCF1	1.3929928672825
EVC2	-1.14985736455794
CDC20	3.55197096938408
NPAS4	-1.97538633754399
PCP2	1.8044554165967
PCSK1	4.12757155238333
PPP2R1B	-1.4869047977294
DPYSL2	-1.36398575939572
HOXB9	2.35209038998695
KRT17	-1.50368058150138
MARCHF10	2.57061981480292
ABCC12	1.89648102119823
TTC9B	1.05554096511879
LPL	-4.76316924486725
CD248	-1.69523996632938
WFIKKN2	-1.14094795598191
CNIH2	3.31116306029364
HMGA1	1.55801169638465
EDN3	-2.34891307061809
MLC1	1.5133536306116
UBQLN3	1.42163601307882
C1QTNF1	-1.6637180227924
PRSS1	3.13534155932752
PDP2	-1.1388661971216
FAM170B	-1.32792451646551
AQP1	-2.13183544773841
MMP14	1.32503388796652
HSPB7	-5.13388733921319
F2	2.11898954686086
CCL19	1.17533796715915
NIPAL4	1.87531428849801
CATSPER1	1.61288273979129
CST6	2.65252854776676
NFE2	1.28298652481169
NLRP6	1.34961672096973
MCTP1	-1.14681034344404
SLC22A18	1.25820631375335
SLC66A1L	-2.91569419559589
FNDC9	1.73702706332403
AMZ1	2.48079595919025
RACGAP1	1.90672239213897
PGA5	-2.96585129926536
POLD4	1.04249186312362
FGF5	1.14548295204219
RMI2	2.64138105728745
VWC2L	2.38556353314495
DRAP1	1.12204557296785
B3GAT1	-1.11995044818073
PODN	-1.21386215852935
TNFRSF10D	-1.63148261493624
CD7	1.15503818987026
HS3ST5	2.53131407531889
AURKA	3.0733559638012
C1orf167	1.78844930757508
JAM2	-2.04559291741166
SIAH2	1.65199466711241
TUBA3E	3.1640794773754
PPP1CA	1.13844911860897
PARP10	1.18941384676254
PTH1R	-2.0961198490078
FOXG1	3.9938384303613
C7	-1.71059654624013
PHF21B	1.66734833046634
TACC3	2.35474872677427
SPAG6	2.48354815227288
MLXIPL	-3.29510263242023
CDK5R1	1.3286086387438
CD6	1.12670657090394
GIMAP7	-1.42940620918064
EPSTI1	1.09038064694514
DSCC1	1.49732746454155
COL26A1	1.12583728712225
EBF1	-3.02215353874068
RCAN1	-1.70638769822779
FAM216B	1.94505410649839
LIMCH1	-1.1788805336953
TEX44	1.21759915640392
C12orf54	-1.50690509994663
BHLHA15	1.5524264933537
CHAF1B	1.28643855965865
PHLDA2	1.54469667639364
TNS2	-1.65527098898915
MRGPRX4	-1.62979240931771
OR4C6	1.00435695914601
H2BC4	2.84805082327265
CKS2	2.65490368470443
DPM2	1.03142774697346
FUT7	2.1845196363526
IGSF8	1.07425431673158
CSRNP3	-2.26733442563288
MKRN3	2.54977180614584
MITF	-1.11977888764278
SLC13A2	-1.78609231955679
KCNH6	1.4384299000322
SKA3	3.07854985555495
PENK	-3.86933732060054
STX19	-1.05641309308326
FAM71F1	2.19296441584042
SERTM1	-3.63636423709255
ADGRA2	-1.53722886994932
KIF26A	-1.24812365611418
MMP1	6.45274880433549
RTKN2	2.02452427494772
FZD2	1.39214020908804
CLEC1A	-1.65407790439324
PLEKHF2	1.1345868857765
CCDC114	1.27939922748437
TUBB3	3.87486912882511
ACRV1	1.64690710449621
ELMOD3	-1.39345006888428
CD200	-1.2610961958568
EXOSC4	1.53909575221087
RPTN	1.33954730947309
MAP7D3	-1.85363943844114
CSH1	1.39753822430572
AURKB	3.3583271576778
LILRB5	-2.65030659838448
PRIMA1	-1.78691690277223
KCNG2	1.39861807552283
KCNA2	-2.86948467305706
SEMA6D	-1.50235598794197
ICOS	1.91051243130392
CALR	1.0657958361807
MYB	1.04216331721041
SLC9A9	-1.59510827874405
CDK1	3.14182888645052
SHMT1	-1.04546114852964
GPM6B	-1.68875362764827
MTX1	1.08687875628267
RHOJ	-1.56473864573172
OXTR	-4.05721133813576
NCAM1	-1.36866732901721
SLC7A8	1.13783459873965
KLC2	1.06274738196866
ZBED2	2.57796247345723
LRCH2	-1.27353386699399
HOXA3	-1.80180126032429
EGR3	-2.10375683583695
OR52N4	-1.02056002123565
PVRIG	1.39886296788587
PER1	-2.027125869139
SEZ6	2.58522429899422
PFKFB3	-1.99182549610462
SOBP	-1.59033879714772
SLC2A4	-4.28704475361076
TRAPPC5	1.01938264608931
HRH3	2.0813613179946
GEN1	1.03657583998439
CEP112	-1.63203855993839
LRRN4CL	-3.11517947302478
NTRK3	-1.24519184056949
PRSS8	1.53285635577623
MID1	-1.33629086352072
MAB21L2	1.94054000738249
CAPZA3	-2.7805778372801
DEFB124	-1.39676555587074
TUBB6	-1.14185707103468
WSCD1	-1.74103522657464
HOPX	1.01906299509026
UGT2B17	1.74708579883388
TSPYL6	1.70276821093505
HES7	1.25887970241322
FDCSP	1.11763520704529
GRAMD1A	1.0826365263893
CAPN3	-1.10337932089107
IL11RA	-1.49080059329877
PAM16	1.11287637950931
MICU3	-2.24177483726909
DERL3	1.04348319736668
GREM2	-1.81373522499701
OVCH1	-1.39077745579655
RBM24	1.60184034439839
ALOXE3	1.03456064146315
LMO7DN	-2.76175241789618
TSTD1	1.31626735001315
C5orf46	1.8218670984525
HTR3C	-1.36672152590922
ZWINT	2.56921011588837
BOK	-1.31558219558354
ZNF366	-1.71200564432059
GAPT	1.01154447930268
MET	-1.61866835367371
CXCR2	-1.72870535882758
HID1	1.56501035160019
MEOX1	-2.63379269145559
A2M	-1.1039339412342
MAP6D1	1.06807764661509
EIF4E1B	4.23612387164306
SHOC1	1.35671956528371
OR2B11	-1.88215077590068
OR13D1	1.33363622468735
SYT9	2.05600038717941
CTXN1	2.90512824882204
WFIKKN1	1.50974101681534
PSAPL1	5.25515507806922
MPDZ	-1.16054773567843
SHISA3	-2.12521987803605
TAC1	-1.46443844820586
DCTPP1	1.26009722824789
P3H2	-1.31864279632799
ELL3	1.10852023824707
ZDHHC22	2.26690542582117
SHISA2	1.04800072953434
PCK1	-4.90828506827425
OTOS	1.10786966074036
ADGRL2	-1.00655738744438
ZFPM1	1.06656361848201
ANKDD1A	-1.46422105802898
EPHA10	1.37862371353876
DCAF4L2	4.10486512019952
PRR15	2.37268641841251
B4GALT3	1.22838308830879
NECTIN3	-1.73526494345404
SHROOM1	1.90333431489433
CLIP4	-1.72303580359662
ZNF48	1.06469727182416
SLC25A22	1.56650177944211
RRS1	1.14381346702988
PAGR1	1.33125157104918
EZH2	2.32383640191406
SLC25A19	1.05976354299682
KIF1A	4.74971624470146
AMIGO3	2.04704480206446
SCRIB	1.06441903328006
CIDEA	-4.96441359200184
TMEM270	4.17578563614692
ANO6	-1.49288002525299
FAIM2	1.10468335458217
AKAP5	1.34276833673805
PIK3R1	-1.36884326554227
DNASE1L2	2.22828251611409
ADIPOQ	-5.32080294576439
LRIG3	-1.40369926496254
COL9A1	1.64073254396236
ARL14	2.86324196172717
HBA1	-4.42168235865541
CRTAP	-1.11266255697698
ZEB1	-1.02540715927869
PLXNA4	-3.35324516845454
RTL3	-1.13626923612125
TUBA3D	3.28952002103933
BAIAP2	1.00401924337767
CYBRD1	-1.14581175917258
RNF151	1.2948201727487
AMER3	1.43675551410419
SFXN1	1.06345677936237
PDE1C	-2.69907237203841
OAZ3	1.1981834732212
FKBP10	1.2741738784709
GLDC	2.97266290829187
PHYHIP	-2.11481896775074
TMEM132E	1.83156653011156
CNPY1	1.09144411789467
TPPP2	-2.23575003718361
SPACA4	2.13239388301654
SPAG5	2.80424602016388
P2RY11	1.00126971120822
CLIC2	-1.31100408307297
PAK4	1.25756142533331
NAALAD2	-2.91662845853284
SOX11	3.09218680657463
ROGDI	1.51584456010652
TRIM72	1.00055004037895
HSD17B6	2.98067337354126
RPP25	1.04150064116382
SLC49A3	1.07968078644601
HORMAD1	4.36689846984311
GCNT4	-1.00096673772721
EGFLAM	-1.75471052618262
ZNF726	1.09911057229576
COL12A1	1.53445832495203
INPP1	-1.10915427428285
WNT11	-1.25147355987408
PLEKHD1	2.10677773235162
MMP19	-1.26102310872543
OR1E1	-1.55823832482178
BASP1	1.20531044973826
RUVBL1	1.01489846981033
OR52H1	1.09111747754719
DIO1	3.5056100574322
E2F7	2.90178734489729
KCNH5	-1.03584510919814
RTBDN	3.65256634285804
BANK1	-1.18227366475732
FOXJ1	4.49374738324268
ANKRD29	-2.15714853142784
CDH7	2.48332436324639
LRRC61	1.09075207572199
TYMS	2.08913560462317
PRR7	1.97887622641464
CLDN22	1.25978490838444
GH1	-1.09789478815535
SLC17A8	1.88397346452935
TMEM45A	1.16231566814498
PLAAT3	-1.31866778004678
C19orf12	-1.26919058933521
SPEM1	1.74672366605299
CDC25C	3.37388691700134
GAS7	-1.09793213342902
HTR1A	1.31295451042288
FN1	2.87976020333457
STRA6	1.24685727352937
STXBP6	-1.52619037953383
GYPA	1.06551700549172
KLK4	2.25418240392566
C4orf50	2.3369398753829
CYP2B6	2.01134772541225
IRF9	1.11346858557853
FANCB	1.22649731645253
B3GNT4	1.03769144442444
GRK3	-1.71203592306241
CALCB	1.12721699895191
LGALS9B	2.82313513780925
FAM71C	2.35504074572108
DCUN1D3	-1.18363518960784
FBXL16	2.00916740126406
BAIAP3	1.1408322322205
SLC34A1	1.64363687524161
SYNE4	1.29440985748058
SAGE1	1.31556934995122
MTURN	-2.58317012104454
DPY19L2	-1.02084313204722
ECE2	1.99463358579511
GALNT14	1.22201482552721
CD19	2.33604959036405
TRPM8	1.01682915356171
SCN4B	-2.57708220391185
MC5R	1.85497646249613
TAF7L	1.12322639862211
DIAPH2	-1.10598363413623
RALGPS2	1.19050732264726
FCAMR	2.70293413237064
LIMS2	-1.99256321823494
VPS37D	1.00603788281534
ENTHD1	2.86929922236825
MAGEB18	1.96485097397323
HMGB3	2.39672911967234
TCTEX1D2	1.17159330108797
KLK2	-1.38914976034489
LMNB2	1.41052688808167
SOX2	3.11929219626731
HASPIN	1.997495012813
CTNNAL1	-1.06097747008139
PGA3	-1.98656208954459
CLGN	2.62824031892158
RMI1	1.17235442191566
SNX22	1.26770629969576
FLNC	-1.56447163281856
RPRM	1.00422334936183
NEU4	2.78407857189489
KLHL38	2.10054131227096
KLK3	-1.45948914230677
ARHGEF4	-1.07850994926007
GRTP1	1.07939161645577
MAF	-1.14368594163221
KIF15	2.58782272025159
C11orf16	1.22589547501277
FAXDC2	-1.95365590143217
HSD11B2	1.18506738316964
SLC22A24	3.24142575202958
ITLN1	-2.66022999179148
VGLL2	-1.68224942101116
PTPRCAP	1.43143952685161
CCR8	3.28002225779112
RIIAD1	3.37166373749842
TMIE	-1.16381396537678
C3orf80	1.94942393269216
GDNF	1.64977080701387
TNFRSF12A	1.04514278556478
MAGED1	1.08444139915327
SUMO4	1.57625326186284
TRIML2	1.10007605324306
APOLD1	-2.08265179936099
FHL5	-2.65532108396377
EDDM3B	1.68819245572797
EDDM3A	1.03459125416493
KLK15	1.24376741795372
ZFP42	1.58725698148475
DKK3	-1.20339174920329
TPRXL	1.39965311827908
MARCO	-1.59365123362447
CABYR	1.00000140217688
TMEM151A	3.99160235689867
SLC16A6	2.24497770149852
GOLGA8R	-1.10898505025295
AK4	-1.01446228126748
NETO1	2.13270320571875
CDCA8	3.02192214286304
C11orf87	-2.65564826766177
KPNA7	2.15528511512203
SLC25A18	-1.09334434070378
DNAH8	1.88553380046007
CCDC60	2.10290689182441
NT5DC4	3.11449133319422
MC2R	1.23835960750393
PARPBP	1.55857042937895
BTNL9	-3.91247789130513
SIX6	2.25887350619656
CFD	-3.06520575476961
KRT81	2.09499316455799
FFAR3	-2.13000499754602
DEFA3	-1.16246843924978
KCNK12	1.04533631670285
CCDC144NL	1.63795401190968
OTOL1	1.37756732092208
ZAR1	1.05473440865129
SCN5A	-2.09120733744303
DDX53	2.39179396872462
NLRP7	1.76461319192997
LGALS9C	2.41491782772511
KRT36	1.18846904359216
ZNF662	-1.05958754137168
LIN9	1.00120667108273
IFITM1	1.12720816812959
KCNA4	-3.0918612613762
DSCR4	3.32105722909985
CRELD2	1.03681228480507
PHKG2	1.12822114566131
LRRC14B	1.76254588147664
ST6GALNAC3	-1.87364934627836
ENPP7	1.639770246752
POU3F2	1.97598616135157
OR5P3	-1.41690510159202
KCNH8	-2.01599520193356
CTAG1B	2.60341635021368
MYT1	4.60708186609446
PLCXD3	-2.12770045861112
BRICD5	1.2314858981305
DNAH14	1.63590556207434
TNFRSF18	2.95361897953393
PCP4	1.45742897390284
SYNM	-3.14326516217694
CIB1	1.08362848785254
ARSI	1.55845854699735
PTPN21	-1.43459355941719
VMO1	1.07110132104643
CLDN6	3.64396393499241
OTOP3	1.58620583579579
DNAH11	2.10049913046714
CLEC4G	-2.94028893950201
CAPN12	1.4081354296246
HCAR2	-3.36760989951727
GKN2	1.81963096399318
GIMAP6	-1.57557958321468
KCNIP1	-1.1640975531318
GALR2	1.74947167706922
MANEAL	1.57806210891932
TCEAL2	-1.24795985477752
TPO	-1.4276770961866
RGMA	-1.16260981624178
SULT1C3	-3.42071543803518
DDIAS	1.6933455702217
TMEM54	1.27567072951293
SPPL2C	2.37561728037748
NKX2-5	2.84043528119238
RIBC1	1.04811625478069
CCDC137	1.11598448268988
ALX4	-2.32195128354249
S100A7A	6.43955691163096
OLFML1	-1.37702846297012
NUPR2	2.04416488207315
OR52E6	2.2502652102893
MAGEA6	7.84435757538413
PTP4A3	1.14789672150323
PMCH	2.59581661799533
CRISP1	2.50889274400161
YIF1B	1.14972495165317
MARCKSL1	1.46007284637216
OR5P2	-1.86615612317771
LMNTD2	1.30710087898763
SRARP	1.30612619943499
NPY2R	-3.54585117572106
ADAT3	1.26211111462321
MAPK8IP2	2.68558031012888
UNC5A	2.33948479283393
RIPPLY3	2.56680515144872
OR56A3	4.13841086918594
NPW	3.93523337238835
TSHZ2	-2.23856269564208
FAM166C	1.07738807189548
C2CD2	-1.69921543939388
TBX1	1.25901423369539
C6orf58	-2.15240046376883
TRIM49	1.84937697710232
FAM43A	-1.11562782964429
MRGPRX2	-3.54647084447163
GPR132	1.09909321472394
MFSD6L	1.07506815375325
ALDH1A3	-1.69804400979864
PYCR1	2.36305641650494
TEDC1	1.34517012644356
CNGA2	4.75222691305265
CALHM1	1.62257014373299
B4GALNT4	1.95023340315083
SLC52A2	1.81533490942025
NEXN	-1.3923367343921
IDH2	1.40694032033205
HOXB2	1.38241944371934
CEND1	1.88639644475726
RXFP3	2.39660163456242
CRIP1	2.13981241027984
IRF7	1.97897756791642
DHRS7C	-2.25480879610995
ACTL10	1.29569452192499
SV2B	-1.85650022079114
F8	-1.75720641953644
SMIM10	-1.5361908564399
SLC12A1	1.31840732455538
CTHRC1	2.39407933744081
CTNNA3	-1.35193185661342
FOXL2	1.07817704361284
ATP6V0C	1.03669092227503
CYP2A13	2.40480723152515
KPNA2	2.13821647802053
SLC5A2	1.67871841429092
WFDC10B	1.41525423412854
SLC22A16	1.01016264478839
CDCA2	2.95681452427551
HBG1	-3.57352633414632
MYADML2	1.53212562869863
TLCD2	-1.51677071821808
ELOA3D	3.65567658134554
KRT6A	1.58492702154688
FLRT2	-1.54714284912586
ALAS2	-3.35205743794516
NR4A3	-2.05782524027845
SOCS3	-1.92145802247728
SULT4A1	1.69147093644332
SMIM23	1.35687381770062
TREX2	1.31755311495746
KANK3	-1.78829165884954
CCR4	1.55834023467259
BOLA2	1.2780001174706
H2AC21	3.45666393717261
ENKUR	1.64250210185824
MAGEA2B	6.0841154378478
NPBWR1	2.93828706631648
ACP7	1.0623231420801
ASCL2	2.53834753256523
FILIP1L	-1.34148654216371
HS3ST4	-2.77574983673616
CPNE8	-1.00264102092254
H2AC20	2.70380652527849
H1-5	4.29535976280901
TRAIP	1.29798759954985
H3C13	2.84972964702807
RIMBP3C	1.35014829700911
PKP3	1.30373944301713
SLC6A17	1.4189317587348
ZNF703	1.81160041308127
CALCA	1.79882502526628
BMP8A	2.69367146074855
BGN	2.31663631040777
P4HA3	2.41037777446661
SYNDIG1L	-1.0095434591791
NAT8L	-3.22334125511035
PCARE	-1.1863789602298
PCSK6	1.04949716093755
NDN	-1.85120891766459
ACSM5	-3.73931460679873
SLC35D3	2.1309282603834
FBXL6	1.78126500911484
PTCH1	-1.33086754518952
CSF3R	1.02317447399991
C14orf180	-5.14277369796123
PRKD1	-1.42010171874459
IFNL2	4.5688353501696
DPP6	-2.17430145812278
C1QTNF9	-3.17571244110093
WSCD2	-1.77303779120902
EPGN	1.44186604399966
ODF3L1	-2.27736606535347
TMPRSS2	-1.08411678772672
METTL7A	-1.77240943240085
PTPRM	-1.53781985825211
ROBO2	2.63797272064617
GPRASP2	-1.30733358231121
CHST6	1.87675926807063
PRAMEF1	1.05366493310312
RGS19	1.06580454061626
EMILIN3	-1.37016405632566
WT1	4.50605677369754
FIGLA	-1.04010837672791
MT1H	2.07630522538815
GPR19	2.31861726894212
TCEAL7	-2.06830805228016
MARCHF11	1.77971184885146
TRIML1	1.21560271859375
BAIAP2L2	1.32681937290015
PTGDR2	-1.61093579993484
ELOA2	2.64656640076644
TRIM49B	1.89794843039395
TAS2R60	1.17481379667409
DBX2	-2.01553908099124
URAD	-4.30825802946276
SIGIRR	1.17160592641889
STAC3	1.02036011247265
SLC22A10	1.43093796215726
C11orf88	1.01360708188875
ANO9	1.50142759477468
COLEC10	1.29796790181977
SPATA31A6	1.70738584601698
CYP2U1	-1.41624152066812
SLIT3	-2.40500686780057
TPRN	2.04171387600908
MAGEA11	2.60690838274805
FIGN	-1.37391426161312
TRIM50	-1.64046348843681
H2AC14	4.97252317386246
TSEN54	1.25711604541606
OLIG2	2.43724475085621
SELE	-1.50487183284264
TEX19	4.64156604294583
STAC2	-1.82452616867335
APOBEC3B	2.56432262823168
KNTC1	1.08669048945897
MAFA	3.35909602666645
ADGRG3	-1.85164203071384
PGP	1.27771313250416
MCEMP1	1.41302064758067
IFNL1	3.14657918208875
POU6F1	-1.07615612153903
MRPL12	1.22029231213286
TH	3.08332739787522
C12orf56	2.37453802232591
TRARG1	-5.08770489892296
NELL2	3.16392683855601
CCDC87	1.62068525367145
SPEM2	1.39712638742241
KRTAP21-2	1.45759867820095
SPTBN1	-2.03754556923729
ZNF677	-1.24733263694466
C5orf38	1.49386548772573
OIT3	1.88132273278358
EMID1	1.19268303113284
RGS7BP	-2.14448401208634
PRODH	1.02100816133922
F3	-1.68594533987315
RASA3	-1.12846188247173
KRTAP13-4	-4.33598036940697
TAL2	1.55133010211754
FGF3	1.18679774451416
RGS9BP	1.53684019911052
UBL4B	-1.14549112881884
PPFIA3	1.39671198669233
CYP4Z1	1.47132592751548
KRTAP17-1	2.00296393321525
C1QL4	1.14607241756429
SYNE3	-2.92162619385452
TAS2R42	1.10721523126772
TRDN	-4.41718373541129
EDNRB	-2.18465638522596
SLC51B	-1.15068720908458
ANGPTL5	-4.16260449587091
TEAD1	-1.2654569637757
SPATA12	1.35564191514465
AKAP14	3.04872249184436
PDCD1	1.89202230301204
GPR141	1.91968806152156
PDE2A	-3.14912801178218
ERCC6L	2.79241395789513
WDR86	-1.99965540091763
COL4A6	-1.27013532552597
CARMIL2	1.76171383688255
ZACN	3.17891063577343
CCKBR	3.29240940664388
TRIM46	1.52797301350207
CCK	1.88955226927028
SERPINA11	1.66134292190931
FOXD2	1.85312692976663
STARD10	2.11488362627331
ADGRD2	-2.61516693605246
HPDL	1.94419330237536
CELF4	1.41567564913671
LRRC70	-2.1441341707692
FOXE3	1.64676609650239
RTN4RL2	1.55185414389756
FAT4	-1.55444101868298
GATA4	4.73911185217763
CDKN3	2.90926476719116
TESC	-1.76120039625925
GNG2	-2.09719550791529
FAM183A	1.644496564175
ATP4B	1.15163331296258
HBB	-5.05827857513233
HTR3E	1.33276812927704
WASF3	-2.1397248051695
UNC5B	1.98422332343635
SMIM29	1.16686904468506
TBX10	3.46268491760216
GLDN	-2.09284988897883
MYO18B	1.70350721341322
SLITRK2	-1.32262589376833
UGT2B28	-2.09389897098699
HM13	1.01804789420753
PPP2R2C	3.45701351731003
VWCE	-1.478986454281
CFAP73	1.03595526267542
GABRA5	4.90943893054164
GPR142	-1.17626565794831
LCE3A	-1.28176539058499
GRK1	1.94450095855335
CDKN2D	1.15923250897484
LMO1	1.68945107227081
ZBTB16	-2.80158443177087
OVOL1	1.30023485791577
TOR2A	1.17377415861297
FGG	2.30117554309499
RGN	-1.92797895618367
LIMK1	1.02167214284656
CDCA4	1.27189952054687
HYAL3	1.2716552240534
STARD3	1.26201027353644
CYP3A4	-1.65255671805234
SERPINB7	2.87603684129314
SLC22A12	-5.05516815430419
ARHGAP10	-1.34981851271591
MMP25	1.35515284496328
PNPLA2	-1.8318911025407
PPP2R2B	-1.34849434157492
GCK	-1.02508257382246
ROMO1	1.19202923125193
HORMAD2	-1.99396651681077
MOXD1	1.13865963435275
TAFA5	1.22004152059852
SSX2	3.70169669078899
DRC7	2.05680577773194
FCRLB	2.92790971143015
CIDEC	-5.33338044595095
CSH2	2.76020521916874
GDPD5	-1.37437281465742
SNCA	-1.77186249202926
HBG2	-1.74262991536484
SKAP1	1.2656389691458
LUZP2	-1.80594522537729
ATF3	-2.08352712800993
PACRG	-1.61816161814469
EPB41L2	-1.66421357862492
PKD1L2	-2.15967872865935
UGP2	-1.30387299971442
EZR	1.27997132701055
COL2A1	3.73852393297176
NPHP3	-1.10656326769577
FGD3	2.05031309976768
KCNE1	-2.49984436482368
LRRC71	1.00110533270088
AVPR2	-2.75314593299227
NRIP2	-1.04603924192875
ADORA2A	1.30200290661898
MUC1	2.55701940698828
AP1S1	1.23990538053892
TMEM155	1.07549763093023
FGF1	-2.08507187615394
STIL	1.95090665881418
C1QTNF6	2.15681873173102
MS4A4A	-1.18567140237972
MS4A15	3.82780417776199
IL21R	2.43074606712791
MAPK15	2.67656643109545
FBXO40	-1.12766763430184
RUNDC3B	-1.64998319207776
ALDOA	1.17964224447957
ISYNA1	1.03581781527765
EME1	2.63780999597464
LRFN2	2.87893006354255
MFSD2B	1.16375186714999
CSMD2	1.9848186158551
FBXL19	1.30019475313939
CPM	-2.01260344448059
H1-6	3.94314109974723
QPCT	1.31581051341614
ACACB	-3.62316867044254
CA7	1.02375986056572
PRKN	-1.75539195899414
MAFF	-1.38202492392618
DPYSL4	1.00032655403924
MEIS2	-1.43747766532209
KLHL17	1.06406220461341
VWA1	1.06067048496949
ANKRD34B	1.74008751421125
TEKT1	1.9354730151404
TRIM2	-1.15897798269909
MAOA	-3.28777696115277
SATB1	-1.07366995612295
EIF4EBP1	1.38201687024617
OLFM3	4.13078809837706
PCDH8	1.13294049510326
HELT	1.79501904050611
METTL24	-1.13483949120091
FAM184A	-1.16607643514501
EDA	-1.3353060643073
ZC3H12B	-1.08145198539904
NCR3LG1	1.39200904084795
MAP3K20	-1.49872390463196
OSTN	-2.55083330426313
ATAD3A	1.04381402443609
IFI6	2.92634797788689
ABHD12	1.1013289080432
